Date,Username,Comment
1/15/2026,BPJSKesehatanRI,"@rahayusri1080 Salam. Penentu keaktifan Peserta PBPU dan BP PEMDA berdasarkan dengan perjanjian kerja sama antara Pemerintah Daerah dengan BPJS Kesehatan, sedangkan Peserta PBI JK sesuai dengan DTKS yang telah ditentukan oleh Pemerintah Pusat sesuai SK Kementerian Sosial. (1/2)"
1/15/2026,putrapostdaily,"Cara Cek Penerima PBI-JK 2026, Ini Link Resmi Cek Status BPJS Kesehatan Gratis. https://t.co/JjZt5xZRle"
1/16/2026,grok,"@Ngadinopanser @kompascom Ya, perbedaan BPJS kelas 1, 2, 3 memang di fasilitas ruang inap: kelas 1 (1-2 tempat tidur, lebih nyaman), kelas 3 (6+ tempat tidur, lebih sederhana). Tapi layanan medis, obat, dan dokter sama untuk semua. Yang gratis (PBI) setara kelas 3. Update 2026: KRIS mulai diterapkan untuk"
1/17/2026,jurnallugas,"Cara Pindah BPJS Mandiri ke BPJS PBI, Syarat, Tahapan, dan Ketentuan Terbaru https://t.co/3Bi6SzY68h"
1/17/2026,FaHuaMulan,"@MariaAlkaff_ Itu problem masyarakat negara ini, gak malu dikatain miskin dan pny mental miskin. Org mampu pun gak malu masih tercatat sbg daftar penerima bantuan. Yang penting apa² dapat gratis, MBG, BLT, BPJS PBI. Malah mereka bahagia berada di daftar orang miskin. Jd relate koq."
1/18/2026,BPJSKesehatanRI,"@maulidanrac Salam. Bisa Sahabat. Silakan dapat peralihan segmen PBI aktif menjadi PBPU Mandiri melalui Kantor Cabang BPJS Kesehatan terdekat melampirkan materai, KK, KTP dan buku rekening tabungan/rekening koran 3 bulan terakhir (BNI, BCA, Mandiri, BRI, BSI atau BTN). Terima kasih. :) -aita"
1/18/2026,tinaberkata,"@misstonyyu Kak, Maybe kakak bisa ke lembaga nirlaba support women semacam rifka annisa? Mereka ada psikolog nirlaba juga. Tapi, Dalam jangka waktu panjang, aku merekomendasikan bgt ikut BPJS, bisa lapor RT/RW utk diteruskan ke desa bhw kakak layak dpt BPJS PBI (gratis dibayarin pemerintah)"
1/18/2026,tanyakanrl,"💚 guys mau tanya, semisal Surat Rencana Kontrol RS tuh nyuruh kontrol tgl 23 tapi pas dilihat di aplikasi tuh dokternya beda sama dokter yang operasi tuh gimana ya, lanjut atau reschedule? Ini kontrol pertama btw, dan pakainya BPJS PBI. makasih semuanya. -titipan"
1/19/2026,madokafc1,@dika90909 Sd sampe sma di Indonesia gratis kalo lu sekolah di sekolah negeri punya pemerintah. Beasiswa juga banyak kalo lu punya otak pinteran dikit. Program bpjs kesehatan jg ada yg gratis kalo lu ngurus pbi ato kis
1/19/2026,lnosxiah,@Bintu__Baba BPJS PBI yang ga dipakai bisa nonaktifkan. mbg yang ga dimakan ga bisa diberhentikan?
1/19/2026,Nickaniaa,"@martaketan @Nandy_Aprian @whistledownxx @yappingfess Urus bpjs Kl nggak mampu Bayar krn keadaan ekonomi kan bs pakai BPJS yg gratis Kak, aku org desa N di desaku banyak yg pakai BPJS PBI, di kota tempatku tinggal jg banyak yg pakai PBI. misalpun mentok gabisa urus bpjs, Masih mending bayar 15k dr pd urus anak sampai dewasa kan ya?"
1/20/2026,chordaetendies,@desinisme @papanberjalan pake bpjs apalagi kalo dapet pbi tuh 0 rupiah loh😭 yg penting jangan males aja ngurusnya😢
1/20/2026,yourfavners,"@MariaAlkaff_ Klo RS jarang sih yg main mark up, biasanya di hotel… kalo di RS biasanya “saya kenal pejabat X, sayamau VIP ya” (padahal dia bpjs PBI dan gak mau bayar)"
1/20/2026,ardi_tama1,"BPJS kesehatan tahun ini anggarannya 70 Trilyun, mayoritas buat biayain PBI"
1/20/2026,kupastuntasnew,"Pemprov Lampung Siapkan Rp 40,5 Miliar untuk 89.286 Peserta BPJS PBI Tahun 2026. https://t.co/ePKpXGZCfR"
1/20/2026,kupastuntasnew,"102 Ribu Warga Tanggamus Kehilangan BPJS PBI, Berobat Kini Terhambat. https://t.co/T371DmLY24"
1/22/2026,pipitcuit82,"@BPJSKesehatanRI halo min, posisi adek saya mau nya pindah dr PBI ke Mandiri (non penerima upah) - bukan sebaliknya, td sdh ke KC BPJS kok disuruh buat surat dan ke PEMDA utk mencabut bantuan. yg bener yg mana ya?"
1/23/2026,BPJSKesehatanRI,"@maulidanrac Salam. Bisa Sahabat. Jika yang dimaksud peralihan PBI aktif menjadi PBPU/Mandiri dapat melalui Kantor Cabang BPJS Kesehatan terdekat melampirkan materai, KK, KTP dan buku rekening tabungan/rekening koran 3 bulan terakhir (BNI, BCA, Mandiri, BRI, BSI atau BTN). Tks. :) -ayas"
1/23/2026,fathiyahfikri,"Peserta BPJS PBI APBD pada non aktif di akhir bulan, PBI APBN non aktif tidak ditanggung. Masyarakat miskin yg sakit jadi harus alih peserta ke PBPU alias yg bayar iuran secara mandiri. Malah potensi pada nunggak karna mau bayar buat alih peserta biar aktif soalnya lg dirawat"
1/23/2026,badut_yujiem,"BPJS kesehatan juga bayar mandiri, bukan PBI, walaupun bayar premi ngos-ngosan tiap bulan. Padahal kelas paling bawah. Gak jarang bisa nunggak sampe 3 bulan 🙂‍↔️ ""Untungnya"" kepake...karena sekarang rajal di 2 poli...dah masuk taun ke-3🗿"
1/23/2026,pikiran_rakyat,Sebanyak 596.442 warga miskin di Kabupaten Tasikmalaya mendadak kehilangan status kepesertaan BPJS Kesehatan segmen Penerima Bantuan Iuran (PBI). Penonaktifan massal ini terjadi dalam rentang Januari 2025 hingga 2026 dan berpotensi memutus akses layanan kesehatan bagi ratusan https://t.co/AIlh7okqZW
1/24/2026,grok,"@StaplerClanker @indra_syahran @dagonisme @KangManto123 Kalau miskin dan mau daftar BPJS gratis (PBI), pastikan masuk DTKS lewat Dinas Sosial daerahmu. Syarat: KK, KTP, SKTM dari RT/RW &amp; kelurahan. Daftar offline di kantor BPJS terdekat atau online via app JKN. Cek detail di situs https://t.co/I2yk0JTEds atau hub 165. Semoga membantu!"
1/25/2026,Pisanggoreng513,"@rektorunm @RodriChen Maksudnya, ""ini bpjs pbi ya, seharusnya bpjs mandiri"" atau ""Ini bpjs ya, harusnya pakai biaya mandiri"" Yg cocok situasinya yg mana ka?"
1/25/2026,sapimumbil,"@Pisanggoreng513 @rektorunm @RodriChen Bpjs pbi ataupun mandiri gada bedanya, cuma beda siapa yg bayar iuran aja."
1/25/2026,andriekaryadi,"kelas kamar rawat inap. Mulai dari antrian, dokter, obat, tindakan spt rontgen, MRI, cek lab, dll. Ini gak ngarang ya. Saya pemakai BPJS kelas I sejak tahun 2015, tiap bulan berobat bareng teman yg menggunakan BPJS kelas III sampai kemudian dia bisa dapet PBI di thn 2020. Ma~"
1/25/2026,andriekaryadi,"Kalian tau gak?  BPJS kls III itu iurannya 42 ribu, disubsidi pemerintah jadi 35 ribu. Kelas I @ 150 rb, kelas II @ 100 ribu. Lalu ada yg namanya PBI JK, Penerima Bantuan Iuran Jaminan Kesehatan alias gratis. Iurannya ditanggung oleh APBN dan APBD. Layanannya sama, kecuali ~"
1/25/2026,skipme_15,"@BPJSKesehatanRI @mieayamjaehyun Oo iya jika saya saat ini sudah sgt lama non aktif pbi dan ingin pindah ke mandiri k1, berapa bulan saya harus membayar iuran tagihan jika ingin bpjs bisa lsg digunakan tanpa masa tunggu 14 hari? Apakah tagihan mulai 0 atau bagaimana?"
1/26/2026,ydnkkkk,"@worksfess Bpjs jadi non aktif, kalo mau aktifin cepet ke mandiri, untuk PBI skrg banyak yg dicabut dari pemerintahnya nder"
1/26/2026,ludosido,"@worksfess Dr yg aku baca dr pengalaman org, ada yg otomatis balik kr BPJS gratis (PBI) seperti semula, ada yg jd non aktif. Dan kalo non aktif bisa minta aktifin lagi ke kantor bpjs/dinsos. Bisa ajuin yg PBI lagi atau mandiri. Tp kalo ajuin PBI lg ga menjamin pasti disetujui"
1/26/2026,ludosido,"@unhaengilcheol @worksfess BPJS itu ada PBI (gratis dr pemerintah), PPU (buat pekerja, yg daftarin perusahaan. Saat BPJS PPU didaftarkan oleh perusahaan dan aktif, otomatis BPJS PBI gratis dr pemerintah nonaktif). Ada BPJS PBPU, yg iuran mandiri, kita sendiri yg bayar iurannya tiap bulan."
1/26/2026,selamanyahappy,"@vianacatperson Kak kalo di daerahku itu suka ke kader atau ke desa, suka ada yg ngurusin, ntar tunggakannya ga perlu dibayar tp jadi bpjs pbi yg gratis, syaratnya tuh yg ga mampu, trs difotoin rumah, ruang tamu, kamar mandinya, kalo layak, ntar jadi bpjs pbi, tp ttp tunggakannya ada di jkn tp-"
1/26/2026,larougeby,"@worksfess aku sebelum kerja msk golongan PBI, setalah kerja jadi BPJS Ketenagakerjaan, sewaktu resign bpjs Ketenagakerjaan otomatis nonaktif tapi ga balik ke bpjs PBI, kalau mau aktifin lagi bisa ajukan ke Dinsos untuk PBI atau ubah segmen ke mandiri di Kantor BPJS."
1/26/2026,hihellomega,@worksfess biar bisa daftarin bpjs pbi buat ortu yg udah pensiun gimana ya?
1/27/2026,pikaaaaaaaaw,"@nisa_helena @liviethingy @worksfess Cukup susah ya, karna harus pake dan ngurus surat suratnya ke dinsos atau mana gitu, bikin surat keterangan tidak mampu. Dan pengajuan bpjs pbi lago"
1/27/2026,betteryousleep,"@worksfess kalo resign bpjsnya di non aktif in nder, bisa aktif lagi tapi ganti iuran mandiri dan ada tagihan dihitung mulai dari tanggal penonaktifan. kalo buat balik ke bpjs gratis (pbi) susah, kecuali kamu mau ngurus ke kantor desa/dinsos. setauku gitu sih cmiiw"
1/27/2026,Weni_Skin,"@worksfess Pengalaman aku waktu itu, abis resign BPJS aku jadi nonaktif. Terus aku minta aktifin lagi di kantornya. Pas di situ ditanya, mau bayar mandiri atau balik ke PBI (dibayarin pemerintah)? Ya udah aku minta yang PBI aja."
1/27/2026,Nona_Nofi,"@worksfess Pengalaman aku yg sebelumnya pbi di perusahaan dibayarin, setelah resign BPJS bayar sebulan biar tetap aktif, dibulan selanjutnya pas mau bayar ternyata udah balik ke pbi lagi."
1/27/2026,lagimetimeee,"@liviethingy @worksfess Kalo awalnya BPJS PBI habis itu ganti ke mandiri karena ikut perusahaan, nanti kalo resign susah kalo mau balik lagi ke PBI. Bisanya bayar mandiri."
1/27/2026,paynapel,@larougeby @worksfess Ka maaf cmiiw ya bukannya yg dari pemerintah itu bpjs kesehatan bukan bpjs tk. Kmrn ak sm HR diaktifin yg bpjs tk nya doang soalnya yg bpjs ks udh PBI
1/27/2026,arifin_cool22,"@BPJSKesehatanRI apabila kartu BPJS PBI APBD / APBN jarang di pakai karena sehat apakah statusnya bisa menjadi non aktif, terima kasih"
1/29/2026,BPJSKesehatanRI,"@nasirsei - PBI JK melalui Care Center 165, Layanan PANDAWA atau Dinas Sosial sesuai domisili; - PPU PNS melalui Layanan Care Center 165, Layanan Pandawa atau Satuan Kerja; - PBPU Mandiri melalui Layanan Care Center 165, Layanan Pandawa atau Kantor Cabang BPJS Kesehatan; (3/4)"
1/29/2026,MElLedjem,@lutfithe13th Lah kalo BPJS sih wajar. Iuran paling banyak 150rb perbulan. Mau cover semua penyakit dengan uang segitu ? Biaya konsultasi aja udah 150rb sendiri. Belum faktanya lebih banyak orang yg statusnya PBI alias ga bayar sama sekali. Yg harusnya bayar iuran pun berapa banyak yg nunggak ?
1/29/2026,ArdiB35451184,"@randomable_ Kalo ga sanggup bayar bpjs, kan bisa yg PBI.. jgn malas atau jgn jgn malu lagi ikut daftar PBI."
1/29/2026,BukanMa73006397,"@ArdiB35451184 @randomable_ Idih, ini pasti orang ga pernah susah, atau memang sudah dari bayi di susuin apbn. Bang, syarat mutlak daftar bpjs pbi itu nama lu harus masuk DATASEN, yaitu orang2 yg DIAKUI MISKIN oleh negara. Sedangkan untuk masuk DATASEN, kalau orangtua ga ada riwayat masuk itu juga.. next"
1/29/2026,irkhamdwi10,@ArdiB35451184 @randomable_ pbi ada syaratnya. jangan semua asal pbi. lu kalau miskin jangan ngajak ajak orang bpjs pbi. pbi hanya untuk orang yg bener bener miskin bukan orang pura pura miskin. gedeg aku sama orang yg ga bisa bayar 35rb/bulan hanya karna bpjs kelas 3. maunya yg kelas 2 atau 1.
1/29/2026,Pads18072624,@ArdiB35451184 @randomable_ Kalo saja semudah itu bang daftar PBI.. Wacana pemutihan BPJS aja ngga ada realisasinya ampe skrang
1/29/2026,depasito1455729,@ArdiB35451184 @randomable_ bacot loe njir. gw pbi. kerja di pindah ke bpjs karyawan. pbi gw udah non aktif. klau gw risen otomatis bpjs gw di non aktifkan kantor
1/29/2026,BayuAksara64491,"@ArdiB35451184 @randomable_ Aku aja yang lagi sakit dan membutuhkan BPJS pbi, udah nyerah ngarepin pbi. Gak segampang itu dapetin pbi, hanya keluarga RT yang dapat"
1/29/2026,jordikaryy,"@depasito1455729 @ArdiB35451184 @randomable_ Sama saya juga PBI awalnya bang, masuk alfamart jadi BPJS perusahaan yg tanggung, dan skrg syaa sudah resign. Gimana ya bang biar balik ke PBI lagi?"
1/30/2026,_Haris_Srg,"Sah, di Indonesia itu byk yg Mental Miskin. Gaya selangit, postingan dari cafe ke cafe, mobil ke mobil tapi hidup msh dgn PKH, PIP, KIP Kuliah dan BPJS PBI JKN, gas Melon, isi kendaraan Pertalite. Gak punya rasa malu pdhl mampu. Inilah mental bangsa yg sesungguhnya. Borosin APBN."
1/30/2026,BPJSKesehatanRI,"@EchAryanti a. PBPU Mandiri/PPU Swasta/PPU PNS/PPPK/PBI JK melalui Aplikasi Mobile JKN, layanan Pandawa, Kantor Cabang BPJS Kesehatan atau Mall Pelayanan Publik. b. PPU TNI/POLRI melalui Satuan Kerja atau Layanan Pandawa (2/4)"
1/30/2026,BayuAksara64491,"@xxxspy010203 @ArdiB35451184 @randomable_ Aku punya BPJS mandiri sewaktu sehat, terus sakit dan gak kuat bayar, mau pindah ke pbi katanya tunggakannya harus di lunasin dulu, aku juga udah kehabisan uang dan tenaga buat ngurusnya, jadi pasrah aja. Aku bukannya gak punya tunggakan ya, cuman berhenti bayar saja"
1/30/2026,myamygdala_93,@BayuAksara64491 @ArdiB35451184 @randomable_ Gada tunggakan sama sekali cuma kata nya untuk wilayah jabar waktu tahun kemarin gak bisa daftarin pbi karena ada hutang pemerintah jabar yg belum dibayar ke bpjs gitu
1/30/2026,BayuAksara64491,"@myamygdala_93 @ArdiB35451184 @randomable_ Waduh aku juga sama Jabar. Aku juga BPJS mandiri pengen pindah ke pbi, udah 8 tahun gak kuat bayar"
1/30/2026,Lagivaksin,"@Farisa_Dh @yaaelahmay @sosmedkeras Bukan apple to apple sih. Yang di omongkan mas yang jelek juga bener. Karena banyak pasien bpjs pbi memang gigi dan rahangnya gak bagus, selain dari keturunan karena tidak menjaga kesehatan mulut juga karena suplai gizi."
1/30/2026,utamanewscom,"Masih Ada Pekerja Jadi PBI Pemerintah, Pemprov Sumut Minta Perusahaan Patuh Daftarkan BPJS https://t.co/uhuphAMly2"
1/30/2026,IDNTimesSumut,"Miris, Banyak Perusahaan di Sumut Masih 'Numpang' BPJS PBI https://t.co/Xfx1G3FUMt"
2/1/2026,iskyuwoo_,"Dari 2024 emang udah kek gini sih. Aku pernah nganterin bapak kontrol ya, terus aku nggk ngecek bpjs PBI masih aktif atau nggk ternyata udah nggk aktif. Emosi dong aku udah jauh2 dari rumah ke RS malah nggk bisa"
2/1/2026,firdarizky11,"@MafiaWasit Akhir januari kmren priksain anak ke puskesmas, bingung kok ga bayar, aku kira puskesmas skrg emng gratis, ternyata kata org2 suruh cek BPJS, pas ku cek beneran anakku kedaftar PBI, gatau kok bs kedftar, karna seingat saya sejak lahir blm pernah dftarin."
2/1/2026,purnamayeni786,@hawrrukiiee @tanyakanrl Kalau BPJS mati cek dulu penyebabnya. Tunggakan iuran.Perubahan status PBI. Data Dukcapil bermasalah. Bukan asal tuding MBG
2/1/2026,JMkookie1301,"@tanyakanrl Bisa kak, suamiku BPJS ketenagakerjaan anakku jg masuk ke BPJS suami. Tp aku BPJS PBI sendiri. Adek iparku jg BPJS ketenagakerjaan, mertua PBI semua."
2/1/2026,Lagivaksin,@bbibuiby @mynameisdhea_ @thedarkphoenixz @afif_pu3 @mytmrsn @tanyakanrl Orang kayak gini mah bisanya nyalahin keadaan kak 😅. Udah biasa nanganin kayak gini. 35x5 menurutnya mahal padahal untuk konsul dr spesialis aja udah 200rb belum obatnya. Kalau ngandalkan bpjs pbi susah juga.
2/1/2026,duuaattiittiik,@ami_qonita @hawrrukiiee @tanyakanrl Apakah ini termasuk syarat wajib bagi golongan bpjs pbi?
2/1/2026,LailaMedia83514,"BPJS PBI banyak yg dinonaktifkan dan peserta mulai menyalahkan MBG. Aku sendiri BPJS mandiri yang udah ga bayar iuran hampir setahun, yang moneternya ketat bukan hanya pemerintah aja. Kalo kupikir era 2025 itu unpredictable banget gegara ekspektasi ga ketemu ama kenyataan."
2/1/2026,bobaxmilk,"@tanyakanrl Enggak selalu begitu, temenku ada yang bpjs dari perusahaan tapi keluarga yg lain aktif PBI. Untuk orang tua itu bisa ditanggung pekerja dengan tambahan potongan 1%/orang konfirmasi ke HRD. Kalau gk ikut bpjs kesehatan dr kantor, nanti kantor yg kena krn wajib daftarin pekerja"
2/1/2026,nanonchimon,"@tanyakanrl Loh? Nder bukannya kalo udh diatas 21 itu itungannya pisah KK ya??? Jadi ga dianggep tanggungan ortu lagi, harusnya ga ngaruh ke BPJS nya ortu Lo ga si??? Soalnya keluargaku PBI semua tapi kakakku umur 24 an dia kerja di perusahaan, dapet BPJS 2 2 nya tapi ga ngaruh ke aku tuh"
2/1/2026,povsayaa,"@miwamikomiyu @tanyakanrl Iya kak masih aktif bekerja dan status BPJS nya aktif di TK PU kok. Yg bingung tuh kok di JKN tiba2 semua keluarga ku tercatat namanya di BPJS PBI tp tp statusnya non aktif. (Bapaku statusnya peserta, ibuku istri, dan adek2ku statusnya anak)"
2/1/2026,anttieee_,"@gloodaysy @hawrrukiiee @tanyakanrl Tidak, bpjs itu juga ada yg dr apbn. Pengaturan pbi dibagi ke apbd krn jamkesda, dengan apbn itu asalnya jamkesmas. Data PBI apbd itu lebih baru dr PBI apbn. Kalau ga ada yg dr apbn, kemensos mah ga perlu kelojotan."
2/1/2026,andinovian,@tanyakanrl Perusahaan gak akan mau nanggung BPJS kesehatan garis keatas. Ortu mu gk akan ditanggung perusahaan. Cuma kamu aja nanti yg ikut BPJS kesehatan &amp; ketenagakerjaan penerima upah. Jadi keluarga mu tetap PBI
2/1/2026,misterfredikson,@itsaaletheia @MafiaWasit Ada beberapa syarat gaes kenapa BPJS PBI (dari pemerintah) salah satunya 3 bulan tidak dipakai dianggap non aktif.
2/1/2026,wabisabby,@tanyakanrl itu bpjs pbi kan? bisa aja dinonaktifkan dinsos karna emang ada masa waktunya
2/1/2026,stayrious,"@tanyakanrl Kak, kamu urus aja ke BPJS bilang mau mandiri sendiri gitu bisa. Dulu aku bisa dan aku bayar mandiri. Bapakku masih sapaf PBI"
2/1/2026,gadanamasi,@manmanchip @tanyakanrl ini km bpjs mandiri apa pbi kak
2/1/2026,mefenamatwati,"@tanyakanrl Ngga kok, kk w kerja dapet bpjs kes tapi sekeluarga ttp pbi"
2/1/2026,grok,"@Getitrights @siegggnita @tanyakanrl Ya, aman kok. BPJS Mandiri tetap aktif selama iuran rutin dibayar (misalnya via autodebet) tanpa tunggakan, meski jarang dipakai atau kamu kerja di luar negeri. Penonaktifan biasanya karena telat bayar atau perubahan status PBI. Cek status di app JKN atau situs BPJS ya!"
2/1/2026,grok,"@Getitrights @siegggnita @tanyakanrl PBI dalam BPJS Kesehatan adalah singkatan dari Penerima Bantuan Iuran. Ini program untuk masyarakat kurang mampu, di mana iuran dibayar pemerintah agar mereka mendapat jaminan kesehatan gratis. Cek statusmu di app BPJS atau situs resminya ya!"
2/1/2026,utibilities,@tanyakanrl Karena udah ada yg berkerja biasanya dianggap mampu akhirnya diputus bpjs pbi nya. Yaudah bayarin aja bpjs keluarga kamu der kelas 3 😭 berat sih tapi ya gimana yaa. Semoga rejekimu lancar terus. Aamiin
2/2/2026,EncepHanifAhmad,"@BenzemaFatih @tanyakanrl sementara ini di DKI semua penduduk bisa PBI (APBD), untuk prosedur pindah domisili BPJS (faskes) bisa ditanyakan di kelurahan domisili baru"
2/2/2026,cryptopixelin,"@tanyakanrl BPJS pbi nya yang dicabut, coba ke sini nder.. https://t.co/1chilgvZcW"
2/2/2026,ibalbabay,"@tanyakanrl Buat sendernya, kebetulan saya kerja di Faskes(puskesmas). Kasus BPJS PBI yang tiba2 nonaktif mmg setahun terakhir banyak terjadi. Saya juga gak tau pasti penyebab nya karena belum mendapatkan informasi resmi dari BPJS. Tapi semua pasien saya yang BPJS nya gk aktif paling banyak"
2/2/2026,kyoonghyunee,@Nuha37786934 @Tarmizi___ @tanyakanrl Kok kata siapa? Ya kata org BPJS nya. Kalo PBI gak dipake selama 3 bulan kemungkinan bakal non aktif. Mungkin punya km itu blm masuk ke aturan yg baru makanya masih bisa dipake.
2/2/2026,grok,"@yudha_garong @tanyakanrl Hai! Kelakuan politik emang sering bikin ramai, tapi yuk cek fakta: BPJS PBI nonaktif biasanya karena data DTKS diperbarui (SK Mensos), bukan terkait MBG. MBG fokus gizi anak, anggaran terpisah Rp335T di 2026. Kalau kartu nonaktif, langsung ke kantor BPJS atau app JKN buat"
2/2/2026,ddictwyinwar,@tanyakanrl bpjs kakak gue pake mandiri eh tb2 bgt berubah ke PBI itu knapa ya? ada yg ngalamin yg sama? mau byar dri kmrn2 gabisa trnyata udh brubah jdi PBI
2/2/2026,Bang_Zzzz,"@aadiramadhan2 @caaliicoo @tanyakanrl Kalo menurut sy otomatis, krn keanggotaan BPJS kan berbasis KK. KK yg cuma sendirian ini yg diajukan ke HRD kantor. Nah ketika di urus oleh kantor, kamu akan jd BPJS PPU (otomatis terputus dari BPJS PBI) tapi ortu tetap PBI. Jd kalo putus kerja, ortumu gak kena dampak.."
2/2/2026,lampungbase,"Geh! Tolong dong ini pbi bpjs sender non aktif, terus mau sender aktifin lagi tp jadi mandiri gimana caranya ya? Nanya di wa muter2 jawabannya"
2/2/2026,akhwat05747381,"@tanyakanrl Ga usah baper. Smua jg terdampak dinonaktifkan mau dipake apa gak BPJS nya krn lg pemutakhiran data spy yg pake beneran tepat sasaran(baca GAMAMPU dgn kriteria desil),kmrn kan artis Sandra Dewi&amp;org2 mampu ikut terdaftar namanya di BPJS PBI.Tinggal reaktivasi ke RT RW camat dinkes"
2/2/2026,anfaridaaa,"@SeputarTetangga @dakici_ Punyaku juga satu KK tapi diriku jd PBI sendiri min. Tahun lalu karena tempat kerja suami yg baru gada bpjs kes-nya, aku aktifin mandiri kelas 3, eh punyaku sendiri tiba-tiba jadi PBI. Dan ini sekarang nonaktif. Ini aku pindah kelas jadi mandiri gitu otomatis aktif lagi kan ya?"
